"user_id","name","email","department","role","joining_date","employee_id","access_level","status","last_login","created_transactions","approval_limit"
"USR000725","Kavita Bansal","kavita.bansal@company.com","HR","HR Manager","2020-11-17","EMP952755",3,"Active","2025-02-11T22:07:04.269Z",836,885053
"USR000726","Dinesh Malhotra","dinesh.malhotra@company.com","Operations","Executive","2020-02-11","EMP734825",1,"Active","2025-02-17T20:07:50.272Z",196,857836
"USR000727","Ramesh Agarwal","ramesh.agarwal@company.com","HR","HR Executive","2023-01-01","EMP524025",1,"Inactive","2025-02-11T04:31:33.889Z",139,417828
"USR000728","Priyanka Sharma","priyanka.sharma@company.com","R&D","Executive","2017-03-20","EMP119959",4,"Active","2025-02-18T00:40:40.142Z",744,176384
"USR000729","Deepika Verma","deepika.verma@company.com","IT","Executive","2023-12-29","EMP100779",4,"Active","2025-02-17T16:17:07.511Z",205,211939
"USR000730","Aanya Shah","aanya.shah@company.com","R&D","Executive","2019-07-10","EMP225394",3,"Active","2025-02-10T14:14:00.160Z",723,32583
"USR000731","Aanya Chopra","aanya.chopra@company.com","Operations","Executive","2017-04-11","EMP309471",1,"Active","2025-02-19T08:15:35.089Z",463,584836
"USR000732","Priyanka Shah","priyanka.shah@company.com","HR","Recruiter","2019-12-29","EMP444275",3,"Active","2025-02-13T01:04:52.623Z",754,254960
"USR000733","Dinesh Bansal","dinesh.bansal@company.com","IT","Executive","2024-01-06","EMP992259",2,"Active","2025-02-16T11:37:33.381Z",19,196208
"USR000734","Ramesh Verma","ramesh.verma@company.com","Production","Executive","2023-12-25","EMP195924",1,"Active","2025-02-15T16:47:32.372Z",676,520752
"USR000735","Mukesh Verma","mukesh.verma@company.com","Sales","Business Developer","2018-03-11","EMP190872",3,"Active","2025-02-14T22:56:19.818Z",824,111871
"USR000736","Diya Chopra","diya.chopra@company.com","Finance","Accountant","2022-04-22","EMP289085",1,"Active","2025-02-10T09:44:28.596Z",935,142847
"USR000737","Sunita Gupta","sunita.gupta@company.com","HR","HR Executive","2020-03-04","EMP072709",4,"Active","2025-02-15T06:56:27.920Z",469,956477
"USR000738","Vihaan Joshi","vihaan.joshi@company.com","Production","Executive","2024-06-23","EMP202912",2,"Active","2025-02-19T06:06:18.444Z",453,845662
"USR000739","Ishita Bansal","ishita.bansal@company.com","Operations","Executive","2024-12-21","EMP490395",4,"Active","2025-02-17T00:34:00.099Z",74,380000
"USR000740","Anita Patel","anita.patel@company.com","R&D","Executive","2019-10-25","EMP924337",4,"Active","2025-02-11T20:26:32.893Z",284,912482
"USR000741","Priya Patel","priya.patel@company.com","Admin","Executive","2015-08-07","EMP432359",2,"Active","2025-02-16T00:29:14.090Z",920,845356
"USR000742","Priyanka Singh","priyanka.singh@company.com","HR","Recruiter","2021-05-29","EMP339656",1,"Active","2025-02-16T01:51:03.804Z",738,151170
"USR000743","Anita Sharma","anita.sharma@company.com","Production","Executive","2021-10-29","EMP352819",1,"Active","2025-02-16T12:50:30.613Z",440,697335
"USR000744","Ramesh Joshi","ramesh.joshi@company.com","Operations","Executive","2025-01-07","EMP073574",3,"Inactive","2025-02-13T06:51:49.456Z",817,924575
"USR000745","Priya Kumar","priya.kumar@company.com","Procurement","Executive","2024-05-24","EMP254489",4,"Active","2025-02-12T12:17:23.964Z",272,427106
"USR000746","Diya Gupta","diya.gupta@company.com","Procurement","Executive","2017-10-28","EMP001798",2,"Active","2025-02-18T13:10:25.525Z",432,245029
"USR000747","Reyansh Kumar","reyansh.kumar@company.com","Marketing","Executive","2023-11-13","EMP384160",4,"Active","2025-02-15T13:42:35.570Z",965,878377
"USR000748","Deepika Mehta","deepika.mehta@company.com","Procurement","Executive","2019-10-09","EMP375282",4,"Active","2025-02-18T04:28:35.560Z",98,597164
"USR000749","Rajesh Gupta","rajesh.gupta@company.com","R&D","Executive","2023-01-04","EMP262391",1,"Active","2025-02-18T00:09:19.206Z",281,204593
"USR000750","Anita Bansal","anita.bansal@company.com","Operations","Executive","2015-07-07","EMP847092",2,"Active","2025-02-18T15:43:06.349Z",352,57777
"USR000751","Anita Kumar","anita.kumar@company.com","Sales","Business Developer","2018-10-28","EMP905184",4,"Active","2025-02-15T21:27:34.242Z",282,207774
"USR000752","Suresh Shah","suresh.shah@company.com","Finance","Financial Analyst","2024-02-17","EMP910152",3,"Active","2025-02-18T03:22:22.740Z",22,448166
"USR000753","Anita Shah","anita.shah@company.com","R&D","Executive","2020-12-02","EMP974695",3,"Active","2025-02-10T08:30:21.126Z",80,775035
"USR000754","Aanya Reddy","aanya.reddy@company.com","Marketing","Executive","2015-08-24","EMP508394",3,"Active","2025-02-19T01:19:31.873Z",725,347714
"USR000755","Anita Patel","anita.patel@company.com","Sales","Sales Manager","2023-05-10","EMP197631",3,"Active","2025-02-18T21:55:35.221Z",212,884792
"USR000756","Reyansh Bansal","reyansh.bansal@company.com","Marketing","Executive","2016-05-16","EMP355780",4,"Active","2025-02-17T21:56:22.269Z",103,768204
"USR000757","Anita Patel","anita.patel@company.com","Production","Executive","2020-05-29","EMP462516",1,"Active","2025-02-14T01:50:12.322Z",785,663006
"USR000758","Anita Reddy","anita.reddy@company.com","Marketing","Executive","2019-03-05","EMP333495",2,"Active","2025-02-11T05:28:23.734Z",361,624647
"USR000759","Dinesh Malhotra","dinesh.malhotra@company.com","Production","Executive","2023-05-17","EMP913122",4,"Active","2025-02-13T12:46:54.993Z",207,373347
"USR000760","Priya Joshi","priya.joshi@company.com","Admin","Executive","2016-03-01","EMP207380",2,"Active","2025-02-13T01:23:35.271Z",934,853751
"USR000761","Diya Gupta","diya.gupta@company.com","HR","HR Manager","2024-05-27","EMP302039",1,"Inactive","2025-02-16T05:03:49.457Z",954,308936
"USR000762","Riya Bansal","riya.bansal@company.com","Admin","Executive","2017-07-19","EMP547565",3,"Active","2025-02-14T04:45:28.468Z",508,271781
"USR000763","Aarav Reddy","aarav.reddy@company.com","Procurement","Executive","2016-11-18","EMP812112",3,"Active","2025-02-10T22:58:57.179Z",736,921643
"USR000764","Rajesh Gupta","rajesh.gupta@company.com","IT","Executive","2023-02-24","EMP258380",1,"Active","2025-02-16T20:14:50.532Z",319,250737
"USR000765","Suresh Gupta","suresh.gupta@company.com","Finance","Accountant","2019-01-03","EMP815305",4,"Active","2025-02-11T09:58:27.375Z",874,245483
"USR000766","Aarav Gupta","aarav.gupta@company.com","Marketing","Executive","2023-08-13","EMP684125",3,"Active","2025-02-17T10:32:31.638Z",60,506660
"USR000767","Reyansh Shah","reyansh.shah@company.com","Production","Executive","2019-04-04","EMP931145",3,"Active","2025-02-15T17:27:04.598Z",818,765473
"USR000768","Aarav Gupta","aarav.gupta@company.com","Operations","Executive","2018-03-28","EMP067845",3,"Inactive","2025-02-15T23:04:29.691Z",437,693898
"USR000769","Anita Kapoor","anita.kapoor@company.com","Sales","Sales Executive","2021-01-05","EMP631406",2,"Active","2025-02-13T05:49:10.828Z",790,89136
"USR000770","Riya Kapoor","riya.kapoor@company.com","Procurement","Executive","2018-08-04","EMP228582",1,"Active","2025-02-17T09:15:34.886Z",807,34440
"USR000771","Deepika Verma","deepika.verma@company.com","Finance","Financial Analyst","2024-06-18","EMP335005",4,"Active","2025-02-12T15:28:27.068Z",242,35477
"USR000772","Dinesh Gupta","dinesh.gupta@company.com","Operations","Executive","2022-09-27","EMP023193",1,"Active","2025-02-14T14:09:34.991Z",699,491121
"USR000773","Diya Mehta","diya.mehta@company.com","Admin","Executive","2015-06-07","EMP115718",3,"Active","2025-02-12T02:39:24.795Z",815,865489
"USR000774","Riya Chopra","riya.chopra@company.com","Production","Executive","2022-06-23","EMP439507",1,"Active","2025-02-16T06:46:07.145Z",78,813464
"USR000775","Ramesh Joshi","ramesh.joshi@company.com","Production","Executive","2023-05-09","EMP759579",2,"Active","2025-02-19T14:15:20.716Z",551,211241
"USR000776","Advait Chopra","advait.chopra@company.com","Production","Executive","2016-12-15","EMP302826",2,"Active","2025-02-12T16:19:10.346Z",330,536860
"USR000777","Reyansh Reddy","reyansh.reddy@company.com","Finance","Accountant","2024-07-28","EMP118915",3,"Active","2025-02-18T16:28:25.025Z",609,403347
"USR000778","Aarav Chopra","aarav.chopra@company.com","Admin","Executive","2017-01-12","EMP533851",1,"Active","2025-02-11T04:35:08.026Z",45,61516
"USR000779","Ishita Kapoor","ishita.kapoor@company.com","Production","Executive","2021-09-28","EMP028370",3,"Active","2025-02-09T22:49:47.608Z",163,917193
"USR000780","Ramesh Reddy","ramesh.reddy@company.com","IT","Executive","2023-12-19","EMP543567",4,"Inactive","2025-02-11T05:55:03.922Z",767,100976
"USR000781","Sunita Malhotra","sunita.malhotra@company.com","Marketing","Executive","2024-05-19","EMP086793",1,"Active","2025-02-17T21:45:38.504Z",723,421569
"USR000782","Aarav Malhotra","aarav.malhotra@company.com","Finance","Accountant","2021-12-26","EMP281340",1,"Active","2025-02-13T04:40:14.632Z",240,93680
"USR000783","Advait Bansal","advait.bansal@company.com","R&D","Executive","2018-07-20","EMP790875",1,"Active","2025-02-18T04:00:11.148Z",513,522208
"USR000784","Ramesh Verma","ramesh.verma@company.com","Finance","Financial Analyst","2017-10-17","EMP373863",2,"Active","2025-02-10T21:35:28.565Z",317,889992
"USR000785","Aanya Verma","aanya.verma@company.com","Marketing","Executive","2017-03-19","EMP131669",4,"Active","2025-02-15T17:22:42.643Z",902,270647
"USR000786","Suresh Agarwal","suresh.agarwal@company.com","HR","HR Executive","2018-05-23","EMP561433",4,"Active","2025-02-10T16:26:43.499Z",519,57249
"USR000787","Mukesh Bansal","mukesh.bansal@company.com","Sales","Sales Manager","2018-10-29","EMP514613",2,"Inactive","2025-02-19T13:34:09.953Z",142,114454
"USR000788","Arjun Agarwal","arjun.agarwal@company.com","Finance","Controller","2024-08-29","EMP053432",4,"Active","2025-02-10T16:29:16.928Z",571,516143
"USR000789","Riya Kapoor","riya.kapoor@company.com","Finance","Accountant","2019-07-03","EMP740634",3,"Inactive","2025-02-10T20:58:39.767Z",237,915399
"USR000790","Priyanka Joshi","priyanka.joshi@company.com","HR","HR Manager","2015-08-08","EMP062249",1,"Inactive","2025-02-18T00:15:18.222Z",4,976743
"USR000791","Rajesh Agarwal","rajesh.agarwal@company.com","IT","Executive","2024-10-05","EMP719750",2,"Active","2025-02-17T08:53:00.369Z",783,554106
"USR000792","Rajesh Joshi","rajesh.joshi@company.com","Marketing","Executive","2020-08-10","EMP820836",2,"Inactive","2025-02-11T17:36:14.278Z",272,836078
"USR000793","Deepika Malhotra","deepika.malhotra@company.com","Procurement","Executive","2015-01-12","EMP573795",3,"Active","2025-02-10T21:49:54.928Z",424,465513
"USR000794","Deepika Agarwal","deepika.agarwal@company.com","Finance","Controller","2024-09-01","EMP086648",3,"Active","2025-02-10T02:46:29.442Z",125,147559
"USR000795","Deepika Gupta","deepika.gupta@company.com","HR","Recruiter","2017-09-17","EMP921797",3,"Active","2025-02-18T22:42:17.746Z",305,473594
"USR000796","Aanya Verma","aanya.verma@company.com","R&D","Executive","2023-12-20","EMP279110",4,"Active","2025-02-13T23:21:29.038Z",99,24695
"USR000797","Anita Kapoor","anita.kapoor@company.com","Operations","Executive","2023-12-24","EMP059328",2,"Active","2025-02-16T18:02:58.825Z",635,683316
"USR000798","Priya Chopra","priya.chopra@company.com","Procurement","Executive","2023-09-27","EMP258101",2,"Inactive","2025-02-10T12:47:50.790Z",201,259492
"USR000799","Kavita Shah","kavita.shah@company.com","Admin","Executive","2020-08-01","EMP730325",1,"Active","2025-02-12T12:27:51.946Z",283,395441
"USR000800","Suresh Verma","suresh.verma@company.com","R&D","Executive","2020-05-21","EMP935468",3,"Active","2025-02-17T14:16:19.753Z",595,556537
"USR000801","Priya Reddy","priya.reddy@company.com","Finance","Controller","2021-12-03","EMP717876",1,"Active","2025-02-09T15:46:11.977Z",101,581659
"USR000802","Ishita Kumar","ishita.kumar@company.com","Production","Executive","2024-05-03","EMP082708",2,"Active","2025-02-14T08:57:20.146Z",297,64719
"USR000803","Dinesh Kapoor","dinesh.kapoor@company.com","Finance","Controller","2020-05-26","EMP915730",3,"Active","2025-02-19T02:04:54.442Z",267,858071
"USR000804","Aanya Malhotra","aanya.malhotra@company.com","Marketing","Executive","2020-07-10","EMP832624",2,"Active","2025-02-11T00:14:50.904Z",268,787835
"USR000805","Aanya Sharma","aanya.sharma@company.com","Finance","Accountant","2022-10-10","EMP690687",2,"Active","2025-02-18T01:32:11.280Z",400,326438
"USR000806","Anita Kapoor","anita.kapoor@company.com","IT","Executive","2021-03-18","EMP534311",4,"Active","2025-02-18T08:00:19.608Z",666,176931
"USR000807","Rajesh Reddy","rajesh.reddy@company.com","R&D","Executive","2023-04-09","EMP233973",4,"Active","2025-02-13T04:41:38.960Z",238,321612
"USR000808","Riya Mehta","riya.mehta@company.com","IT","Executive","2017-12-28","EMP090172",2,"Active","2025-02-10T02:07:02.443Z",536,464209
"USR000809","Mukesh Verma","mukesh.verma@company.com","Operations","Executive","2020-02-16","EMP021456",2,"Inactive","2025-02-18T03:07:13.933Z",704,143548
"USR000810","Priyanka Kumar","priyanka.kumar@company.com","R&D","Executive","2015-06-28","EMP107846",2,"Active","2025-02-12T18:10:05.083Z",251,775831
"USR000811","Anita Singh","anita.singh@company.com","HR","Recruiter","2020-07-31","EMP768120",2,"Active","2025-02-16T21:02:49.359Z",727,465464
"USR000812","Suresh Patel","suresh.patel@company.com","IT","Executive","2021-02-25","EMP447759",3,"Active","2025-02-17T08:37:51.988Z",111,789382
"USR000813","Vihaan Singh","vihaan.singh@company.com","Sales","Business Developer","2020-05-19","EMP846393",2,"Active","2025-02-19T08:32:57.500Z",829,851909
"USR000814","Advait Kumar","advait.kumar@company.com","Marketing","Executive","2018-02-03","EMP334338",2,"Active","2025-02-18T07:21:50.630Z",387,409943
"USR000815","Mukesh Shah","mukesh.shah@company.com","Marketing","Executive","2023-03-22","EMP507872",2,"Active","2025-02-18T02:50:11.561Z",628,260142
"USR000816","Vihaan Chopra","vihaan.chopra@company.com","Admin","Executive","2020-08-11","EMP540068",4,"Active","2025-02-17T06:07:13.307Z",297,568977
"USR000817","Arjun Reddy","arjun.reddy@company.com","HR","Recruiter","2021-06-06","EMP795048",4,"Active","2025-02-18T15:22:05.166Z",947,691297
"USR000818","Deepika Verma","deepika.verma@company.com","Finance","Accountant","2019-08-15","EMP355335",1,"Active","2025-02-14T19:12:45.336Z",374,100950
"USR000819","Dinesh Reddy","dinesh.reddy@company.com","Admin","Executive","2020-01-17","EMP509858",2,"Active","2025-02-18T01:49:54.056Z",575,474493
"USR000820","Priya Kapoor","priya.kapoor@company.com","IT","Executive","2021-03-07","EMP994380",3,"Active","2025-02-13T16:32:12.398Z",892,567285
"USR000821","Sunita Malhotra","sunita.malhotra@company.com","Sales","Sales Manager","2022-10-17","EMP059594",1,"Active","2025-02-17T11:57:33.947Z",359,19549
"USR000822","Ishita Kumar","ishita.kumar@company.com","Operations","Executive","2015-06-13","EMP515911",3,"Active","2025-02-10T00:20:02.319Z",377,173156
"USR000823","Diya Chopra","diya.chopra@company.com","Procurement","Executive","2019-10-23","EMP503832",1,"Active","2025-02-14T09:11:56.764Z",223,66803
"USR000824","Aanya Shah","aanya.shah@company.com","Operations","Executive","2024-10-10","EMP193622",1,"Active","2025-02-11T04:02:38.422Z",212,628223
"USR000825","Reyansh Sharma","reyansh.sharma@company.com","HR","HR Manager","2023-11-07","EMP631956",2,"Inactive","2025-02-10T11:48:29.865Z",809,614823
"USR000826","Priyanka Chopra","priyanka.chopra@company.com","Finance","Controller","2017-12-16","EMP279813",1,"Inactive","2025-02-14T23:52:20.752Z",954,576824
"USR000827","Dinesh Shah","dinesh.shah@company.com","HR","HR Manager","2015-11-21","EMP287156",1,"Active","2025-02-17T04:49:00.712Z",702,367444
"USR000828","Vihaan Singh","vihaan.singh@company.com","Admin","Executive","2022-11-21","EMP243384",1,"Active","2025-02-14T08:11:44.393Z",225,300111
"USR000829","Riya Verma","riya.verma@company.com","Marketing","Executive","2021-11-01","EMP880168",2,"Active","2025-02-11T06:09:44.886Z",989,428554
"USR000830","Sunita Mehta","sunita.mehta@company.com","Finance","Financial Analyst","2023-02-26","EMP214888",3,"Inactive","2025-02-19T01:16:33.743Z",425,71566
"USR000831","Rajesh Verma","rajesh.verma@company.com","Admin","Executive","2022-05-11","EMP904448",2,"Active","2025-02-13T02:13:02.497Z",440,414657
"USR000832","Vihaan Gupta","vihaan.gupta@company.com","Marketing","Executive","2022-11-17","EMP063888",2,"Active","2025-02-13T00:43:53.866Z",96,518260
"USR000833","Dinesh Bansal","dinesh.bansal@company.com","IT","Executive","2021-12-05","EMP196293",3,"Active","2025-02-19T09:57:59.920Z",189,43592
"USR000834","Riya Mehta","riya.mehta@company.com","IT","Executive","2018-11-08","EMP200695",3,"Active","2025-02-16T15:29:22.434Z",293,203031
"USR000835","Suresh Shah","suresh.shah@company.com","IT","Executive","2022-04-22","EMP752015",4,"Active","2025-02-13T19:08:28.133Z",540,336945
"USR000836","Riya Shah","riya.shah@company.com","Marketing","Executive","2016-07-12","EMP682377",1,"Active","2025-02-14T22:51:28.419Z",239,473461
"USR000837","Suresh Gupta","suresh.gupta@company.com","R&D","Executive","2017-07-11","EMP092928",4,"Active","2025-02-13T23:22:26.724Z",581,162668
"USR000838","Diya Chopra","diya.chopra@company.com","R&D","Executive","2016-06-27","EMP698612",2,"Active","2025-02-16T12:04:30.179Z",245,755116
"USR000839","Ishita Patel","ishita.patel@company.com","Production","Executive","2021-04-24","EMP991855",3,"Active","2025-02-14T03:44:16.937Z",501,709135
"USR000840","Deepika Kumar","deepika.kumar@company.com","Admin","Executive","2018-12-06","EMP490676",4,"Active","2025-02-10T03:21:23.652Z",243,657150
"USR000841","Advait Patel","advait.patel@company.com","Admin","Executive","2020-08-15","EMP840012",2,"Active","2025-02-13T11:31:52.713Z",944,904502
"USR000842","Arjun Shah","arjun.shah@company.com","Marketing","Executive","2024-03-21","EMP164267",4,"Active","2025-02-10T07:56:35.112Z",878,11625
"USR000843","Sunita Patel","sunita.patel@company.com","IT","Executive","2016-12-06","EMP012955",2,"Active","2025-02-11T21:57:30.364Z",185,812804
"USR000844","Ramesh Gupta","ramesh.gupta@company.com","Operations","Executive","2017-03-05","EMP328882",1,"Active","2025-02-17T03:35:29.464Z",969,872581
"USR000845","Deepika Kumar","deepika.kumar@company.com","HR","HR Manager","2017-02-06","EMP669152",2,"Active","2025-02-14T06:06:07.075Z",420,987146
"USR000846","Priyanka Malhotra","priyanka.malhotra@company.com","HR","HR Executive","2020-12-19","EMP051932",4,"Active","2025-02-12T10:42:46.507Z",447,205864
"USR000847","Ishita Singh","ishita.singh@company.com","Finance","Financial Analyst","2023-03-05","EMP455075",1,"Active","2025-02-13T09:00:44.726Z",708,830302
"USR000848","Mukesh Malhotra","mukesh.malhotra@company.com","Admin","Executive","2017-11-12","EMP493276",3,"Active","2025-02-17T19:50:27.411Z",502,879341
"USR000849","Kavita Joshi","kavita.joshi@company.com","Operations","Executive","2016-07-16","EMP738702",4,"Inactive","2025-02-09T15:09:53.912Z",872,347529
"USR000850","Diya Kumar","diya.kumar@company.com","Finance","Financial Analyst","2019-08-11","EMP939820",2,"Active","2025-02-19T08:42:59.824Z",656,825481
"USR000851","Aarav Malhotra","aarav.malhotra@company.com","Finance","Financial Analyst","2015-08-30","EMP982818",1,"Inactive","2025-02-14T12:17:02.378Z",103,960535
"USR000852","Diya Singh","diya.singh@company.com","HR","HR Manager","2024-09-27","EMP286681",4,"Active","2025-02-17T04:51:00.016Z",890,989511
"USR000853","Aarav Shah","aarav.shah@company.com","Marketing","Executive","2018-09-01","EMP198700",2,"Active","2025-02-19T11:43:43.810Z",687,220430
"USR000854","Kavita Verma","kavita.verma@company.com","Finance","Accountant","2024-10-13","EMP797301",3,"Inactive","2025-02-13T07:45:13.885Z",344,878326
"USR000855","Aanya Malhotra","aanya.malhotra@company.com","Production","Executive","2024-10-11","EMP571159",3,"Active","2025-02-19T14:36:18.074Z",922,358747
"USR000856","Aarav Kumar","aarav.kumar@company.com","Admin","Executive","2017-02-22","EMP299327",1,"Active","2025-02-11T10:08:29.687Z",539,613588
"USR000857","Rajesh Verma","rajesh.verma@company.com","Finance","Accountant","2016-06-03","EMP037329",4,"Active","2025-02-15T17:39:22.551Z",220,471173
"USR000858","Reyansh Sharma","reyansh.sharma@company.com","HR","HR Executive","2023-08-12","EMP422220",2,"Active","2025-02-15T13:18:42.975Z",648,772526
"USR000859","Suresh Verma","suresh.verma@company.com","HR","HR Executive","2023-07-12","EMP344928",4,"Active","2025-02-14T13:16:45.844Z",495,638933
"USR000860","Aanya Agarwal","aanya.agarwal@company.com","Finance","Accountant","2023-07-31","EMP798637",3,"Active","2025-02-13T01:26:05.103Z",728,472528
"USR000861","Arjun Gupta","arjun.gupta@company.com","R&D","Executive","2017-07-31","EMP264488",4,"Active","2025-02-10T23:49:03.299Z",991,695845
"USR000862","Vihaan Agarwal","vihaan.agarwal@company.com","Sales","Sales Manager","2018-06-13","EMP939219",4,"Active","2025-02-11T04:25:40.082Z",243,893544
"USR000863","Deepika Bansal","deepika.bansal@company.com","Procurement","Executive","2018-01-11","EMP645572",3,"Active","2025-02-10T05:16:10.545Z",25,269204
"USR000864","Advait Malhotra","advait.malhotra@company.com","Finance","Controller","2019-07-26","EMP033565",2,"Inactive","2025-02-17T11:15:54.750Z",309,406496
"USR000865","Reyansh Shah","reyansh.shah@company.com","HR","Recruiter","2016-07-25","EMP745573",2,"Active","2025-02-11T05:10:51.981Z",944,879893
"USR000866","Priya Joshi","priya.joshi@company.com","Procurement","Executive","2023-09-13","EMP050463",4,"Active","2025-02-18T15:37:47.315Z",383,96142
"USR000867","Sunita Joshi","sunita.joshi@company.com","HR","Recruiter","2015-09-27","EMP057944",3,"Active","2025-02-12T11:49:09.326Z",263,521069
"USR000868","Priyanka Malhotra","priyanka.malhotra@company.com","Operations","Executive","2023-06-26","EMP875572",4,"Active","2025-02-16T00:01:53.779Z",587,285283
"USR000869","Sunita Chopra","sunita.chopra@company.com","IT","Executive","2019-04-14","EMP338442",3,"Active","2025-02-12T18:07:26.699Z",253,831325
"USR000870","Ramesh Agarwal","ramesh.agarwal@company.com","Procurement","Executive","2019-12-11","EMP067414",3,"Active","2025-02-16T19:09:32.190Z",302,80896
"USR000871","Priyanka Malhotra","priyanka.malhotra@company.com","Sales","Sales Manager","2016-05-25","EMP059560",3,"Active","2025-02-18T03:58:13.968Z",991,576882
"USR000872","Mukesh Verma","mukesh.verma@company.com","Sales","Sales Manager","2016-07-19","EMP697642",3,"Active","2025-02-10T20:57:35.764Z",685,362459
"USR000873","Ishita Joshi","ishita.joshi@company.com","Operations","Executive","2025-01-09","EMP725558",3,"Active","2025-02-11T00:00:36.361Z",56,637575
"USR000874","Suresh Joshi","suresh.joshi@company.com","Operations","Executive","2019-04-30","EMP009855",4,"Active","2025-02-19T09:34:59.814Z",659,588310
"USR000875","Mukesh Agarwal","mukesh.agarwal@company.com","R&D","Executive","2019-01-25","EMP778505",1,"Active","2025-02-16T08:33:15.099Z",659,987237
"USR000876","Aanya Singh","aanya.singh@company.com","R&D","Executive","2019-08-23","EMP192982",4,"Active","2025-02-18T15:45:53.474Z",845,184335
"USR000877","Arjun Mehta","arjun.mehta@company.com","Admin","Executive","2019-11-04","EMP650634",4,"Inactive","2025-02-17T02:25:26.532Z",933,570690
"USR000878","Riya Joshi","riya.joshi@company.com","R&D","Executive","2020-06-17","EMP123270",3,"Active","2025-02-16T04:36:06.540Z",951,490259
"USR000879","Aanya Chopra","aanya.chopra@company.com","Admin","Executive","2015-12-14","EMP676489",2,"Active","2025-02-10T10:11:37.848Z",839,920650
"USR000880","Mukesh Verma","mukesh.verma@company.com","R&D","Executive","2023-06-04","EMP394030",2,"Inactive","2025-02-19T09:01:41.148Z",369,298990
"USR000881","Ishita Agarwal","ishita.agarwal@company.com","Procurement","Executive","2023-11-01","EMP488058",1,"Active","2025-02-15T20:54:30.877Z",538,706464
"USR000882","Dinesh Chopra","dinesh.chopra@company.com","Finance","Accountant","2015-01-13","EMP001127",4,"Active","2025-02-11T18:38:25.889Z",525,993193
"USR000883","Diya Sharma","diya.sharma@company.com","Operations","Executive","2019-03-15","EMP313849",3,"Active","2025-02-13T07:07:11.289Z",956,516024
"USR000884","Vihaan Bansal","vihaan.bansal@company.com","IT","Executive","2020-05-09","EMP757747",4,"Active","2025-02-11T16:56:37.731Z",229,203328
"USR000885","Rajesh Reddy","rajesh.reddy@company.com","Production","Executive","2018-07-12","EMP372285",1,"Active","2025-02-15T07:54:58.050Z",882,400571
"USR000886","Ishita Joshi","ishita.joshi@company.com","Production","Executive","2021-04-02","EMP882941",3,"Active","2025-02-11T06:05:38.689Z",957,379263
"USR000887","Anita Gupta","anita.gupta@company.com","Marketing","Executive","2016-12-12","EMP901328",3,"Active","2025-02-16T14:13:10.485Z",319,782576
"USR000888","Sunita Chopra","sunita.chopra@company.com","Procurement","Executive","2016-01-13","EMP646076",2,"Active","2025-02-17T12:34:36.248Z",451,905766
"USR000889","Priya Kumar","priya.kumar@company.com","Marketing","Executive","2022-10-06","EMP995499",1,"Active","2025-02-14T17:21:50.054Z",235,144453
"USR000890","Vihaan Kumar","vihaan.kumar@company.com","Marketing","Executive","2024-07-10","EMP367080",4,"Active","2025-02-18T15:48:29.520Z",570,788465
"USR000891","Aanya Agarwal","aanya.agarwal@company.com","Finance","Accountant","2015-05-26","EMP835307",4,"Active","2025-02-16T23:20:30.263Z",760,356111
"USR000892","Vihaan Kumar","vihaan.kumar@company.com","Marketing","Executive","2022-08-18","EMP953854",4,"Active","2025-02-17T00:26:27.909Z",372,139370
"USR000893","Diya Bansal","diya.bansal@company.com","Admin","Executive","2019-08-15","EMP059556",3,"Active","2025-02-12T04:29:41.274Z",533,728527
"USR000894","Riya Malhotra","riya.malhotra@company.com","Finance","Controller","2017-09-22","EMP558447",1,"Active","2025-02-12T14:28:52.670Z",128,752235
"USR000895","Diya Reddy","diya.reddy@company.com","Admin","Executive","2016-02-05","EMP931314",2,"Active","2025-02-17T12:43:41.349Z",393,684419
"USR000896","Priya Kapoor","priya.kapoor@company.com","IT","Executive","2024-10-13","EMP954527",4,"Active","2025-02-17T00:55:07.281Z",242,870789
"USR000897","Reyansh Patel","reyansh.patel@company.com","Procurement","Executive","2018-10-27","EMP204560",2,"Inactive","2025-02-16T08:31:29.724Z",596,474576
"USR000898","Advait Gupta","advait.gupta@company.com","Procurement","Executive","2019-03-19","EMP552893",3,"Active","2025-02-10T03:00:05.536Z",539,469511
"USR000899","Suresh Chopra","suresh.chopra@company.com","Operations","Executive","2019-01-04","EMP213801",4,"Active","2025-02-13T11:32:20.564Z",583,83594
"USR000900","Suresh Agarwal","suresh.agarwal@company.com","Production","Executive","2022-12-22","EMP669332",1,"Inactive","2025-02-17T18:30:14.607Z",550,156883
"USR000901","Priya Sharma","priya.sharma@company.com","HR","Recruiter","2018-02-11","EMP067195",2,"Active","2025-02-19T10:09:04.036Z",598,96680
"USR000902","Deepika Verma","deepika.verma@company.com","Admin","Executive","2023-12-22","EMP098508",1,"Active","2025-02-11T11:07:03.187Z",52,71806
"USR000903","Priyanka Joshi","priyanka.joshi@company.com","Finance","Accountant","2024-05-16","EMP664772",4,"Active","2025-02-17T15:50:23.612Z",349,599244
"USR000904","Dinesh Sharma","dinesh.sharma@company.com","Sales","Business Developer","2023-07-25","EMP499530",4,"Active","2025-02-13T02:35:03.551Z",136,452267
"USR000905","Priya Bansal","priya.bansal@company.com","Marketing","Executive","2020-02-12","EMP460487",1,"Active","2025-02-15T16:47:44.891Z",976,561728
